CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Total_Revolving_Bal
787539333,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,37,7298.0,2517
716806383,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue,40,28307.0,1506
812230308,Existing Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,42,2430.0,1657
778420383,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,29,7650.0,2045
774012933,Existing Customer,47,F,3,College,Divorced,$40K - $60K,Blue,41,6443.0,2073
718756533,Existing Customer,47,M,2,Uneducated,Married,$80K - $120K,Blue,41,13356.0,1497
812224983,Existing Customer,56,M,2,Graduate,Single,$120K +,Blue,51,4675.0,1340
714284358,Existing Customer,61,M,1,Uneducated,Single,$40K - $60K,Blue,52,2177.0,1329
709530408,Existing Customer,45,M,4,Doctorate,Single,$120K +,Gold,36,34516.0,1411
750690258,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,2821.0,1995
716283108,Existing Customer,44,F,4,Uneducated,Married,Less than $40K,Blue,36,6769.0,1133
718353633,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Gold,36,34516.0,0
718528833,Existing Customer,51,M,1,High School,Married,$120K +,Blue,43,30172.0,1825
718006608,Existing Customer,44,F,5,Uneducated,Single,Less than $40K,Blue,36,7742.0,1163
710569233,Existing Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,35,11814.0,1440
718694658,Existing Customer,41,M,4,Unknown,Married,$80K - $120K,Blue,32,28687.0,1607
779293308,Existing Customer,51,M,4,Graduate,Married,$60K - $80K,Silver,33,25653.0,2059
718276758,Existing Customer,52,F,1,Graduate,Single,$40K - $60K,Blue,40,4705.0,890
712654233,Existing Customer,39,M,3,High School,Married,$80K - $120K,Blue,27,19150.0,1093
719296383,Existing Customer,38,M,2,High School,Single,$60K - $80K,Gold,18,34516.0,1494
808279158,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,46,11765.0,1429
780497958,Existing Customer,41,M,3,High School,Divorced,$80K - $120K,Blue,28,16627.0,2118
715519983,Existing Customer,43,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,13553.0,1448
708568983,Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue,28,11476.0,2365
823648983,Existing Customer,58,M,1,Uneducated,Single,$80K - $120K,Blue,54,5182.0,1459
789412458,Attrited Customer,44,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,23026.0,2517
716837508,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,37,18477.0,0
711249858,Attrited Customer,49,M,4,Unknown,Married,$80K - $120K,Blue,38,29890.0,0
712009083,Existing Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue,36,8290.0,1030
720522633,Existing Customer,44,M,3,College,Married,$40K - $60K,Silver,36,16199.0,1533
713071383,Existing Customer,54,F,1,Unknown,Single,Unknown,Blue,36,3723.0,1728
712938258,Existing Customer,45,M,2,Graduate,Single,Less than $40K,Silver,32,12695.0,1613
719071158,Attrited Customer,54,F,0,Graduate,Single,Unknown,Platinum,38,34516.0,0
709046958,Existing Customer,46,M,2,Unknown,Married,$60K - $80K,Silver,39,30379.0,2175
708748833,Existing Customer,37,F,3,Graduate,Single,$40K - $60K,Blue,25,9875.0,1239
711364233,Existing Customer,41,M,4,Unknown,Married,$60K - $80K,Platinum,26,34516.0,1559
712645908,Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue,37,2600.0,2047
708428958,Existing Customer,39,M,2,Unknown,Single,$80K - $120K,Gold,33,34516.0,0
719714658,Attrited Customer,61,M,0,Post-Graduate,Single,$60K - $80K,Blue,43,12218.0,0
720874983,Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Silver,37,34516.0,0
719180958,Existing Customer,48,F,2,Uneducated,Divorced,$40K - $60K,Silver,39,21754.0,0
710360583,Existing Customer,46,M,2,Uneducated,Single,$60K - $80K,Blue,35,8396.0,604
823848183,Existing Customer,39,F,1,Unknown,Single,Less than $40K,Platinum,35,15987.0,1494
783121008,Existing Customer,55,F,0,Graduate,Single,Less than $40K,Silver,49,12094.0,1870
789529158,Existing Customer,44,M,4,High School,Single,$60K - $80K,Blue,36,2946.0,743
708500883,Existing Customer,48,M,2,Uneducated,Single,$40K - $60K,Silver,40,17812.0,0
811965558,Existing Customer,46,F,4,College,Single,$40K - $60K,Blue,41,13743.0,0
714383583,Existing Customer,39,F,2,Unknown,Single,$40K - $60K,Gold,36,23981.0,1696
809425533,Existing Customer,45,F,2,Uneducated,Divorced,$40K - $60K,Silver,40,15785.0,1174
716858433,Attrited Customer,43,F,4,Graduate,Single,Less than $40K,Blue,32,3015.0,0
812534958,Existing Customer,40,F,3,High School,Married,$40K - $60K,Silver,34,19000.0,1568
714052158,Attrited Customer,49,M,2,High School,Married,$120K +,Blue,39,11714.0,949
780200208,Existing Customer,39,F,2,Unknown,Single,$40K - $60K,Blue,29,11135.0,1563
711458583,Existing Customer,47,M,2,College,Married,$60K - $80K,Silver,35,34516.0,1349
826451433,Existing Customer,42,M,4,Graduate,Single,$80K - $120K,Silver,38,34516.0,2273
719740983,Existing Customer,44,F,1,Unknown,Divorced,Less than $40K,Silver,34,13259.0,866
709019283,Existing Customer,47,M,1,College,Married,$80K - $120K,Blue,39,5660.0,2210
710213508,Existing Customer,63,M,1,High School,Single,$60K - $80K,Blue,54,23355.0,1061
710814633,Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,31,20734.0,2517
775267158,Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,37,2476.0,1396
712268808,Existing Customer,55,M,4,Graduate,Single,$120K +,Silver,36,34516.0,2443
720178158,Attrited Customer,46,F,4,High School,Unknown,Less than $40K,Blue,37,7552.0,0
779805408,Existing Customer,42,M,3,Unknown,Married,Less than $40K,Silver,31,14630.0,0
710958933,Attrited Customer,43,M,3,Graduate,Single,$40K - $60K,Blue,35,6080.0,787
720698883,Attrited Customer,51,M,1,High School,Single,$80K - $120K,Blue,38,28605.0,0
780384483,Attrited Customer,49,M,4,Unknown,Unknown,$80K - $120K,Blue,39,2886.0,925
714190983,Attrited Customer,51,F,2,Graduate,Single,Unknown,Platinum,32,34516.0,531
713808633,Existing Customer,31,F,0,Uneducated,Divorced,Less than $40K,Silver,23,10850.0,1873
710295858,Existing Customer,43,M,4,Graduate,Divorced,$80K - $120K,Blue,32,24244.0,1649
713209308,Existing Customer,59,M,0,Graduate,Single,$60K - $80K,Blue,46,17218.0,1829
788709408,Existing Customer,41,F,2,Unknown,Married,Unknown,Blue,21,14746.0,0
717757608,Existing Customer,53,M,2,College,Single,$120K +,Gold,36,34516.0,1051
715300683,Existing Customer,39,M,1,Uneducated,Single,$80K - $120K,Blue,36,34458.0,846
711436983,Existing Customer,57,M,3,Unknown,Single,$120K +,Silver,49,34516.0,2517
789582483,Existing Customer,60,M,1,High School,Divorced,$40K - $60K,Blue,53,9369.0,1813
790168083,Existing Customer,51,M,0,High School,Unknown,$80K - $120K,Blue,44,22741.0,2176
742865883,Attrited Customer,46,F,3,Unknown,Single,$40K - $60K,Blue,39,9110.0,2517
770848308,Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Platinum,31,34516.0,1308
713486583,Existing Customer,41,M,3,Graduate,Married,$60K - $80K,Blue,29,17277.0,2151
708697983,Existing Customer,56,M,0,High School,Unknown,$120K +,Blue,49,34516.0,2156
823539558,Existing Customer,39,F,3,Uneducated,Single,Unknown,Silver,35,33565.0,1627
711339258,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Silver,36,20176.0,2219
781171908,Existing Customer,45,M,3,Graduate,Single,$40K - $60K,Blue,38,3751.0,1869
815582358,Existing Customer,47,F,5,Unknown,Unknown,Less than $40K,Blue,42,2519.0,1584
755212608,Attrited Customer,50,M,2,Unknown,Married,$40K - $60K,Blue,43,13067.0,0
716486508,Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue,37,3399.0,0
771674958,Existing Customer,45,M,2,High School,Married,$40K - $60K,Blue,33,11529.0,1823
787909158,Existing Customer,40,F,3,Graduate,Divorced,Less than $40K,Blue,31,8694.0,1117
717140733,Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue,36,6616.0,831
799468083,Existing Customer,51,M,2,Graduate,Married,$40K - $60K,Blue,45,11467.0,1146
718993533,Existing Customer,44,M,2,Graduate,Unknown,$80K - $120K,Blue,37,15821.0,1334
713870958,Existing Customer,56,F,3,Uneducated,Single,Unknown,Platinum,46,34516.0,0
709171308,Existing Customer,30,M,1,High School,Married,$60K - $80K,Blue,16,15795.0,1742
798553158,Attrited Customer,62,F,1,Graduate,Single,Less than $40K,Blue,56,3109.0,0
720819858,Existing Customer,47,F,4,Post-Graduate,Single,Less than $40K,Blue,27,8837.0,2517
815078433,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,37,6551.0,1718
710924658,Existing Customer,52,F,2,High School,Single,$40K - $60K,Blue,36,2540.0,1093
709883883,Existing Customer,46,F,4,Uneducated,Divorced,Unknown,Blue,34,8110.0,1549
718650258,Existing Customer,54,F,3,Graduate,Single,Unknown,Blue,47,6146.0,2210
711613308,Attrited Customer,58,M,2,Unknown,Single,$60K - $80K,Blue,48,2236.0,710
718558758,Attrited Customer,34,M,1,Unknown,Single,$80K - $120K,Blue,22,3711.0,1413
718504233,Attrited Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,30,2082.0,1794
709108533,Existing Customer,49,M,4,Graduate,Married,$80K - $120K,Blue,29,9959.0,2216
713236458,Existing Customer,55,M,4,Unknown,Single,$60K - $80K,Blue,48,18980.0,2517
714352533,Existing Customer,47,F,3,Graduate,Married,$40K - $60K,Silver,29,15472.0,865
717353433,Existing Customer,50,F,2,Unknown,Single,Unknown,Blue,42,21498.0,1542
813804783,Attrited Customer,41,F,1,High School,Single,$40K - $60K,Blue,36,2667.0,0
771062733,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,31,4291.0,1285
715649358,Attrited Customer,39,M,2,College,Married,$60K - $80K,Blue,26,3879.0,0
713552958,Existing Customer,43,M,5,Graduate,Unknown,$60K - $80K,Blue,28,12773.0,1637
715209333,Existing Customer,32,M,0,High School,Single,$60K - $80K,Blue,36,6224.0,1965
769935783,Existing Customer,40,M,3,Unknown,Single,$60K - $80K,Blue,34,9594.0,2517
815613033,Existing Customer,49,M,2,Unknown,Married,Less than $40K,Silver,44,12518.0,1722
718732833,Attrited Customer,56,F,1,College,Single,Less than $40K,Blue,48,2783.0,1763
816328308,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,55,3773.0,0
711814608,Existing Customer,41,F,5,High School,Married,$40K - $60K,Silver,36,19281.0,1805
803216433,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Silver,33,14806.0,2517
710694033,Existing Customer,32,M,0,Graduate,Divorced,$40K - $60K,Blue,36,7473.0,1253
709257708,Existing Customer,47,F,2,High School,Single,Less than $40K,Blue,41,3108.0,1978
720174033,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,33,34516.0,975
820666083,Attrited Customer,41,M,2,Graduate,Single,$120K +,Blue,37,27742.0,2517
712044558,Attrited Customer,51,F,1,Uneducated,Single,Less than $40K,Silver,41,14563.0,1309
713131158,Attrited Customer,58,M,2,Uneducated,Single,$80K - $120K,Blue,46,10286.0,0
803335008,Existing Customer,48,F,2,Graduate,Divorced,Unknown,Blue,43,7791.0,1472
795869583,Existing Customer,53,F,3,Uneducated,Married,Less than $40K,Blue,47,3733.0,1620
789535233,Existing Customer,52,M,1,Graduate,Single,$80K - $120K,Silver,44,34516.0,1618
716441058,Existing Customer,45,F,4,High School,Single,Less than $40K,Silver,36,14416.0,0
718113633,Attrited Customer,41,M,3,Uneducated,Married,$120K +,Blue,36,34516.0,0
708908883,Existing Customer,37,F,2,Graduate,Divorced,Less than $40K,Silver,32,12033.0,1025
712152408,Existing Customer,44,M,4,High School,Single,$60K - $80K,Gold,29,34516.0,1930
708229308,Attrited Customer,49,F,2,Unknown,Married,Less than $40K,Blue,41,3243.0,0
715351983,Existing Customer,32,F,2,Unknown,Married,Less than $40K,Blue,20,9761.0,1470
798451908,Existing Customer,36,F,2,Graduate,Married,Less than $40K,Blue,30,5723.0,0
794962983,Existing Customer,47,F,3,Graduate,Divorced,Less than $40K,Blue,41,9947.0,2496
721000833,Existing Customer,49,M,0,Uneducated,Married,$60K - $80K,Blue,38,3599.0,0
720086358,Existing Customer,58,M,2,Doctorate,Married,$120K +,Blue,48,12648.0,1604
710064033,Attrited Customer,45,M,3,Uneducated,Married,$40K - $60K,Blue,28,4572.0,0
780588258,Existing Customer,53,F,5,Unknown,Married,Less than $40K,Blue,42,4021.0,1745
710833908,Existing Customer,45,M,5,High School,Married,$80K - $120K,Blue,25,25601.0,1384
714449283,Existing Customer,44,M,4,Uneducated,Unknown,$80K - $120K,Blue,36,25428.0,1528
772339383,Existing Customer,54,M,3,Post-Graduate,Single,$40K - $60K,Blue,44,4216.0,1290
721382208,Existing Customer,38,F,2,High School,Married,$40K - $60K,Blue,27,3140.0,2517
779349783,Existing Customer,46,M,3,Doctorate,Married,$60K - $80K,Blue,31,21161.0,1198
789450408,Existing Customer,41,F,2,Uneducated,Married,Unknown,Blue,32,5877.0,1713
709210833,Existing Customer,48,F,2,Doctorate,Married,$40K - $60K,Blue,36,9074.0,1648
821752908,Existing Customer,53,M,2,High School,Single,$60K - $80K,Blue,49,4142.0,2252
789878283,Existing Customer,39,M,3,Graduate,Married,$40K - $60K,Blue,29,3152.0,1174
709319658,Attrited Customer,48,F,4,Graduate,Single,Less than $40K,Platinum,37,15987.0,0
719222133,Existing Customer,41,M,3,Graduate,Single,$40K - $60K,Blue,36,8919.0,1723
715551783,Existing Customer,54,F,2,Uneducated,Married,Unknown,Blue,42,24927.0,1273
712718958,Existing Customer,49,M,2,High School,Divorced,$40K - $60K,Blue,36,3308.0,2150
709764483,Attrited Customer,61,M,1,Graduate,Unknown,$60K - $80K,Blue,53,6157.0,581
783361533,Existing Customer,41,M,3,Unknown,Married,$60K - $80K,Silver,35,33889.0,1203
717942033,Existing Customer,52,M,2,Uneducated,Unknown,$120K +,Blue,42,33552.0,1252
817908783,Existing Customer,44,M,3,Unknown,Single,$120K +,Silver,39,34516.0,2123
713708358,Existing Customer,33,F,3,Unknown,Single,$40K - $60K,Silver,36,19594.0,971
713705358,Existing Customer,37,M,2,Graduate,Single,$60K - $80K,Blue,28,7349.0,994
789551883,Existing Customer,52,F,3,Graduate,Single,$40K - $60K,Blue,45,14803.0,985
812247033,Attrited Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,46,3536.0,0
717580458,Attrited Customer,43,M,4,Uneducated,Divorced,$80K - $120K,Blue,36,19333.0,0
780551733,Existing Customer,54,F,1,High School,Married,Less than $40K,Silver,44,11605.0,1470
719722308,Existing Customer,31,F,0,Uneducated,Divorced,Less than $40K,Blue,22,3329.0,0
718328283,Existing Customer,40,F,4,High School,Single,Less than $40K,Blue,36,3961.0,1531
826061508,Existing Customer,49,F,4,Uneducated,Unknown,Less than $40K,Blue,45,5975.0,2045
715610733,Attrited Customer,60,M,1,Uneducated,Married,$40K - $60K,Blue,47,3735.0,1175
710161083,Attrited Customer,62,F,0,Uneducated,Single,Less than $40K,Blue,36,5780.0,0
712464933,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue,36,19141.0,1933
768181608,Existing Customer,43,F,3,Graduate,Unknown,Less than $40K,Blue,37,3461.0,1767
713869083,Existing Customer,56,M,2,High School,Married,$80K - $120K,Blue,43,29394.0,1002
711465333,Existing Customer,35,M,4,High School,Single,$80K - $120K,Blue,26,24250.0,0
719924433,Existing Customer,40,F,4,Graduate,Married,$40K - $60K,Silver,32,16191.0,0
719248158,Existing Customer,52,M,2,High School,Divorced,$60K - $80K,Blue,42,7261.0,1443
719944458,Existing Customer,29,M,0,High School,Single,$40K - $60K,Blue,36,4023.0,1437
715799808,Attrited Customer,52,M,0,High School,Single,$60K - $80K,Blue,39,3764.0,0
721264533,Existing Customer,49,F,3,Unknown,Married,Less than $40K,Blue,36,3767.0,1106
711838008,Attrited Customer,37,M,3,Graduate,Married,$60K - $80K,Blue,28,6407.0,478
711826983,Attrited Customer,47,F,3,Unknown,Married,$40K - $60K,Blue,36,5822.0,0
719413383,Existing Customer,32,M,1,Uneducated,Single,$60K - $80K,Silver,36,33711.0,1437
712990458,Existing Customer,44,F,3,Graduate,Married,Unknown,Silver,34,31699.0,1976
789594108,Existing Customer,47,M,5,College,Single,$80K - $120K,Blue,41,3429.0,1779
718764708,Existing Customer,45,M,3,Graduate,Unknown,$120K +,Blue,36,8858.0,1359
820271208,Existing Customer,46,M,2,Graduate,Divorced,$60K - $80K,Blue,41,7064.0,1234
708369633,Attrited Customer,34,F,3,Graduate,Married,Less than $40K,Gold,36,15487.0,1847
712055433,Existing Customer,39,F,4,High School,Married,Less than $40K,Blue,36,3600.0,2072
721114458,Existing Customer,46,M,4,College,Single,$120K +,Blue,36,34516.0,585
714959358,Attrited Customer,50,M,3,High School,Married,$80K - $120K,Silver,36,34516.0,2292
708396033,Existing Customer,45,F,2,Uneducated,Married,Less than $40K,Blue,27,2490.0,1059
719593608,Attrited Customer,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,33870.0,0
715830558,Attrited Customer,50,M,2,Uneducated,Unknown,$120K +,Blue,38,34516.0,397
716406483,Existing Customer,30,M,0,Unknown,Single,$60K - $80K,Blue,20,23760.0,1349
714941358,Attrited Customer,53,F,4,Graduate,Married,Less than $40K,Blue,36,4005.0,0
716088783,Attrited Customer,60,M,0,College,Married,$80K - $120K,Blue,50,29239.0,0
718458858,Attrited Customer,41,M,4,Graduate,Single,$80K - $120K,Silver,29,34516.0,0
715754133,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,32,3391.0,1359
715630983,Attrited Customer,31,F,0,Graduate,Single,Less than $40K,Blue,21,4598.0,0
712768983,Attrited Customer,51,M,4,Graduate,Single,$80K - $120K,Silver,42,34516.0,230
716881683,Attrited Customer,45,M,5,Uneducated,Married,$80K - $120K,Blue,34,3435.0,2517
711108408,Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Blue,36,17540.0,1337
717565233,Existing Customer,51,M,3,Doctorate,Single,$80K - $120K,Blue,38,31346.0,1318
789539058,Existing Customer,28,M,0,Uneducated,Single,Less than $40K,Blue,20,4342.0,893
768643158,Existing Customer,44,F,5,Graduate,Divorced,Less than $40K,Blue,38,3842.0,2459
721530633,Existing Customer,51,F,2,Graduate,Single,$40K - $60K,Blue,36,3785.0,1329
721188033,Existing Customer,48,M,5,College,Married,Less than $40K,Blue,39,6797.0,2239
810261633,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,39,9682.0,1727
717529233,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,30,3319.0,0
719365233,Existing Customer,34,M,4,Unknown,Single,Less than $40K,Blue,23,7664.0,1785
720943308,Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Silver,36,30498.0,1990
714425283,Existing Customer,50,F,2,High School,Married,Unknown,Blue,40,19962.0,0
711794358,Attrited Customer,61,M,0,College,Single,$80K - $120K,Blue,50,21398.0,0
719683158,Attrited Customer,56,F,2,Unknown,Married,Less than $40K,Blue,48,4746.0,0
709406733,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,36,20434.0,1504
708572658,Existing Customer,49,M,5,Graduate,Married,$60K - $80K,Silver,38,29531.0,2088
714001008,Existing Customer,56,M,1,Uneducated,Divorced,$120K +,Blue,36,3730.0,0
712833633,Existing Customer,41,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,10688.0,653
716260833,Attrited Customer,56,F,5,Unknown,Single,Less than $40K,Blue,36,4668.0,2517
708863733,Existing Customer,35,M,3,Unknown,Single,$40K - $60K,Gold,19,22725.0,808
717076458,Existing Customer,40,M,3,Unknown,Single,$40K - $60K,Blue,36,8155.0,1178
712412958,Existing Customer,41,F,3,Doctorate,Married,$40K - $60K,Silver,33,18266.0,822
720535008,Existing Customer,46,M,4,Uneducated,Single,$80K - $120K,Blue,36,10492.0,1094
711578658,Existing Customer,56,F,2,High School,Married,$40K - $60K,Blue,49,6380.0,2517
709373883,Existing Customer,37,F,5,Unknown,Married,$40K - $60K,Silver,36,19055.0,2517
780730008,Existing Customer,51,M,2,College,Single,$120K +,Blue,36,3477.0,752
824816358,Existing Customer,36,F,1,Uneducated,Single,Less than $40K,Blue,32,3277.0,0
716106108,Existing Customer,49,M,4,Post-Graduate,Married,$120K +,Silver,41,34516.0,0
709807383,Existing Customer,35,F,2,Unknown,Married,Less than $40K,Blue,22,3616.0,1155
716430933,Existing Customer,46,F,4,Unknown,Single,Less than $40K,Blue,36,3973.0,0
789866133,Existing Customer,45,F,3,Graduate,Unknown,$40K - $60K,Blue,35,4318.0,2359
718634058,Existing Customer,48,F,2,High School,Unknown,Unknown,Blue,31,7660.0,764
